year,month,revenue,quantity,unit_price,discount,item_number,customer_id,document_id,index,revenue_skew,quantity_skew,unit_price_skew,discount_skew,revenue_entropy,quantity_entropy,unit_price_entropy,discount_entropy,customer_id_entropy,item_number_entropy,document_id_entropy,high_priced,high_quantity,recurrent_purchase,one_time_purchase,chance_recurrent,high_lift
2006,7,317827.6400000000,37159.0,30.011836615324622,2.9454318580620007,1161,514,1174,16,8.221398427978116,10.446067824267134,3.9395750678079966,8.930380123811869,9.451087520263693,3.1981481479402327,8.282532877388196,0.38354476708339047,8.194578278349564,9.432827812931265,9.539677923039493,382,450,29,10,0.7592447366886182,32
2006,8,357888.7800000000,43509.0,29.97134941912422,2.391558437890974,1208,530,1235,17,9.486758374608437,15.992362883603805,4.065061465787057,9.140971183422623,9.540035443772833,3.1659827547587582,8.35281734883943,0.3910149104956329,8.211928706940169,9.493560299481953,9.558892961622956,442,495,27,15,0.7594579514722709,39
2006,9,333520.4600000000,39032.0,29.487633037694014,1.6017202402069475,1209,535,1219,18,6.870902895793646,10.146006335245614,3.9159571347271878,9.311066261571906,9.515460412286645,3.2211515089903946,8.31510473477757,0.341346470893122,8.250608430091129,9.494895497873463,9.556610249925665,419,508,20,23,0.7624547713602725,60
2006,10,334188.1300000000,41871.0,26.82998770635757,2.268796958201616,1210,579,1257,19,17.312975461126708,10.841891726678858,4.518430307722784,7.364594772326395,9.538839831117464,3.2039551577388448,8.325339883749814,0.4355616220504792,8.355602624702339,9.513777933503341,9.645045593069943,342,542,35,18,0.7550750549262684,71
2006,11,309404.5200000000,40955.0,26.763608423449064,2.0374843369379625,1250,523,1115,20,18.88142104365756,16.423708593408907,6.970207008503397,10.204651687024393,9.47091814010457,3.1764787077078944,8.295141223744011,0.37791018002727317,8.120516691647852,9.558279752018,9.381233851764366,328,512,21,21,0.7456894514106623,64
2006,12,329298.4400000000,37971.0,32.165272446503415,0.6338517361570705,1167,499,1052,21,15.116102527389266,22.480679761504973,16.49557215248616,9.919915880905009,9.505964696088892,3.207132508062697,8.382744154207987,0.2876939724501747,8.110704114490595,9.497292595633752,9.369135050693075,368,439,29,16,0.7482672815662603,50
2007,1,365220.7600000000,45746.0,26.899629806925166,1.9872602170097335,1280,551,1288,22,10.916146850348632,8.782233234436392,4.48510451060517,10.438384002955882,9.543664362571539,3.23032846533503,8.341410572600536,0.3694145529462999,8.250500826167901,9.555588492794412,9.63365446854271,420,576,25,19,0.7425895692421092,92
2007,2,320802.3400000000,40316.0,27.73799059266228,1.4356763781749766,1249,493,1107,23,28.436859894102685,16.426744856406735,7.54410961346939,12.658788681026541,9.462565344873049,3.1938210386185637,8.353766473494264,0.3568432720620899,8.11399317482929,9.549995078781777,9.418439893836943,342,474,30,15,0.7572640971045773,75
2007,3,453212.5400000000,41109.0,33.006008814887366,2.085233400261182,1258,554,1420,24,61.04888197885971,21.659034198653497,19.25491726168835,10.790761520737412,9.479771735487509,3.1240782048526796,8.28518097006501,0.31220192737206887,8.19844065109436,9.455969013688588,9.790391599769066,471,508,31,20,0.7391470248496681,77
2007,4,311764.4200000000,35038.0,29.966272325715384,2.1247876704436335,1185,495,1155,25,10.82042593733656,11.665532944024356,4.130078137692957,13.35711732249059,9.465783135528778,3.050958798006926,8.315607470376367,0.39681385415675546,8.107941156938999,9.468617990517151,9.501720100546905,395,411,23,17,0.7652947014644639,48
2007,5,316813.1000000000,38907.0,27.66069780321211,2.518593250876869,1173,487,1127,26,9.415099669139265,9.508513480263021,4.212518889332202,9.949565138788858,9.487043250278774,3.22675604699873,8.255900231453387,0.37400580264677863,7.977329764249594,9.48168449578762,9.43093727163873,357,502,31,10,0.7399962599989138,71
2007,6,316998.3000000000,39700.0,28.578892617449668,1.353219502566127,1192,486,1127,27,15.648302150391109,16.310178160029533,3.7155015210277647,20.673654733776786,9.53313410161894,3.2281478120366063,8.313951332053016,0.33902240615836265,8.057742389037253,9.478900364409334,9.480236812607695,387,448,34,18,0.771978974605365,66
2007,7,346737.4500000000,35332.0,31.5426230121609,2.052390999064546,1219,493,1197,28,17.92674742638937,12.604785929221734,3.9661805237100123,9.31943082770089,9.739291335276542,3.1372994338089386,8.699914479184049,0.4650627601934073,8.113592510477805,9.469059724967469,9.585315642211587,422,464,34,18,0.7532731339163795,58
2007,8,430684.8800000000,41388.0,32.39242241694049,2.4207976980649875,1216,531,1247,29,67.23488255796033,13.796037313461838,35.706376781127695,7.986692836203794,9.569816569346775,3.112028452741683,8.339901504511662,0.40361083707389245,8.205061135145982,9.489013923801602,9.591835641901906,474,511,28,31,0.7557525429462726,64
2007,9,305229.3200000000,37985.0,30.208991459943068,1.496846278975193,1186,520,1084,30,12.606591919080447,21.96188738406611,4.079590156903691,10.548745541337919,9.566669563903623,3.122358734333299,8.354565167089508,0.39556790749109993,8.13353665796953,9.488716143769695,9.42282729119211,347,420,26,34,0.7428756520253141,60
2007,10,373737.0800000000,38134.0,31.710245460659046,2.9915131136516475,1260,587,1344,31,8.514644132426993,13.733438748250798,4.147972110397973,7.671693943456292,9.616318273510355,3.0934627252092413,8.4063242586787,0.3483570457906109,8.214336078779347,9.555582639858006,9.70508471641066,451,473,29,28,0.75810243778179,81
2007,11,385430.8500000000,41041.0,31.460167597765363,2.7407172247251754,1282,548,1243,32,36.82734348888486,22.91684241314752,6.026140869850733,9.070733720067741,9.636485984511143,3.1103593746086786,8.411486302431921,0.4376895134090852,8.151274998972685,9.622028699258815,9.60939808217686,430,451,33,23,0.7625198397459717,76
2007,12,295233.0000000000,32385.0,31.883915609969392,8.579573668561435,1212,485,1062,33,14.581213759100681,13.082854539292674,4.121433073966538,3.4596091765607007,9.547497758177647,3.112897694595089,8.352870317940946,4.671292771884255,8.041077318301978,9.562797333566591,9.361832473552985,371,385,18,11,0.7479794950354732,55
2008,1,362630.2900000000,40946.0,30.222432524189443,1.3394669733491766,1268,561,1286,34,38.09458114998818,11.799784268498053,4.184931963210662,7.2001828121823115,9.565552003281367,3.114514635916635,8.362368648921336,0.3779983802032425,8.253920273324418,9.60870189228088,9.690359064908694,446,522,32,33,0.7463939617780837,52
2008,2,359557.6300000000,43920.0,32.46429257480606,2.365903147395641,1247,557,1266,35,16.208821268095797,63.19045227428897,3.933101512067336,7.190095857599072,9.627788763212461,3.1556383715983642,8.415543513937314,0.47222202168073996,8.225021538165207,9.562114608849459,9.66230962675725,477,472,29,31,0.7398509632602376,47
2008,3,328954.2800000000,37822.0,31.201968063872254,1.3007145568862275,1226,505,1111,36,13.161465564978572,11.840980257071582,3.8552534629060897,7.139739423763233,9.595991750337983,3.148342193566216,8.370866266135415,0.39679568773531915,8.1140307867159,9.546564688912648,9.489875655184996,398,492,23,16,0.765562636734942,56
2008,4,338785.8900000000,43742.0,31.185318041634538,1.7742424518118738,1248,486,1117,37,11.044338785361656,29.983195786550162,4.148612463808427,6.984742537530959,9.603398076572368,3.1898005019707303,8.345029827687808,0.37634242464132844,8.106981102606243,9.543212454638171,9.465672230642772,397,473,24,9,0.7481511446946911,57
2008,5,374364.1400000000,37395.0,32.447481662591684,3.09932760594947,1204,474,1072,38,39.98097764459197,22.382759803895595,4.12736440780968,5.706485562580307,9.66118031872847,3.216421868609204,8.428147897774782,0.4430169759112894,8.036451889968118,9.570323913281623,9.398479652014814,428,467,35,11,0.7588142482299582,45
2008,6,292009.3800000000,34483.0,31.702662721893493,1.6878528613694,1163,450,1060,39,5.587912958485387,11.30401048719322,3.9604609057230005,6.9497726528017925,9.532562257374314,3.126105430589327,8.286511544008203,0.33701063181382906,7.9750575211548185,9.46268512615423,9.331793594124306,378,405,15,13,0.7405427542929407,70
2008,7,362420.9400000000,43935.0,31.97975775775776,4.1635115035035035,1193,455,1092,40,14.413499007404859,57.9836674361963,3.730860112155977,5.997102935890583,9.608508571974735,3.167360563416733,8.324545100704317,0.45764337118400356,7.9319954984080105,9.524858857815774,9.358045810676101,421,460,32,10,0.7443342154425305,74
2008,8,338962.7500000000,33710.0,35.6431943231441,1.4894039148471616,1165,472,1059,41,17.677359332487686,11.57470657116798,3.875153061947715,9.359917093543746,9.590155775034983,3.137746731124166,8.414229629454326,0.34794375774283937,7.965707659276795,9.447339906801364,9.389047611009923,442,411,16,19,0.7631627874656487,55
2008,9,365749.2300000000,37770.0,32.50673512074539,1.806484103441719,1198,501,1145,42,24.9538960050002,13.46573253776077,22.46709984747121,7.104464361394816,9.743902807608904,3.2634259727074113,8.682915707056473,0.39368122814466605,8.083664128458018,9.507346871508467,9.448730638476576,453,513,24,15,0.7611734241515382,68
2008,10,387543.0700000000,41978.0,35.232339681984975,1.057190277826315,1271,544,1360,43,28.911857416709463,20.929468429756152,4.058879927108575,10.304994935143469,9.579312781821178,3.1162593706750252,8.40093099504964,0.31362946937258374,8.146439113453669,9.514585629040043,9.743910289774055,569,491,36,31,0.7616957814136058,72
2008,11,301441.9700000000,26954.0,37.61100784698382,1.757694906817067,1123,459,969,44,27.503131750687217,12.240018526143482,3.527627469446116,8.854957260007017,9.59541051110128,3.064667413022118,8.45348236818459,0.3492279426569674,8.002366765368343,9.468782766074508,9.283245597170168,443,326,18,31,0.7435645614922438,50
2008,12,376006.2200000000,35067.0,33.38457986523979,2.304607584225129,1241,508,1105,45,44.47439039950474,12.859911914367014,8.51849756262634,9.038738414804898,9.591553263155923,3.054042072914651,8.388435440611847,0.36471484423416856,8.040697392024928,9.569621355053137,9.421791955878893,467,406,29,23,0.7281314897290315,57
2009,1,341682.6700000000,37348.0,32.25496047067476,1.322577619047619,1272,510,1225,46,17.37269745569143,18.15978336251834,4.2980587669098504,11.095986836602139,9.577184404296831,3.032323232505859,8.382460891451563,0.24812992644491827,8.156814672239229,9.600799371791819,9.597139563367802,498,427,27,27,0.7359419207957971,58
2009,2,341366.6700000000,32507.0,33.68899299640356,1.9580824493658908,1240,500,1157,47,30.07678782597032,23.61199847791653,4.190529206773744,8.647579396565394,9.542355137523826,2.9296283197569095,8.344593366044688,0.3423418058457995,8.118876414184005,9.545791069428367,9.544258629254147,504,379,29,23,0.7456302432006262,55
2009,3,381035.4400000000,41228.0,34.029815088757395,35.203317265162724,1222,518,1219,48,28.112721443531733,27.840121751211363,4.649725625468836,6.659115182185475,9.579155880465194,3.095479955334331,8.357898532624656,0.4239248300625094,8.033514806433296,9.457687360778154,9.530349830784118,504,455,28,23,0.7686272231826773,84
2009,4,336564.4000000000,30620.0,33.71468804159446,1.675693219237435,1203,521,1126,49,24.214147474976468,13.735966567569085,4.253234684660634,6.890273859011403,9.563960804010474,3.0415318810305325,8.429832120350211,0.40966436323479377,8.16701348156491,9.494749904316805,9.499485400340255,419,386,23,17,0.7584986940774707,50
2009,5,294264.2000000000,31172.0,31.79180974477958,1.434665654925121,1247,469,1021,50,11.571553529081298,12.347656244084403,4.087824001091793,8.366630464567105,9.509969244647975,3.0518242082410265,8.40018398021894,0.3127569756323515,8.068189655599769,9.572647251500133,9.346993671192822,418,383,20,21,0.7393867857059251,47
2009,6,379858.0100000000,34003.0,34.018648893725064,1.4744758487486398,1303,541,1282,51,35.33584610791277,14.564600049974674,4.043665207019163,7.455808180875148,9.634424428378523,2.9988924687833025,8.478337301748283,0.399656331674,8.103464297660425,9.569062472240354,9.676325804877502,534,388,38,7,0.7575470919222481,53
2009,7,348521.3000000000,35453.0,34.223012643224024,2.2287039529830106,1228,498,1163,52,35.316245305877764,12.617523121665442,4.01487753495155,39.09032229478771,9.626679821887047,2.975241658898248,8.48144661808694,0.41859647429994384,8.024256774649016,9.54396163003577,9.571172223124732,496,368,31,6,0.7317582521939531,51
2009,8,323368.3000000000,32215.0,35.27172809172809,0.9351740151515152,1251,503,1154,53,39.99245377009103,14.5189166417732,3.9411391652257506,8.483080558112396,9.620488280448841,3.032867595304131,8.49073107207008,0.37395414894494616,8.090999756129984,9.55382356129904,9.531780651565855,482,386,31,7,0.7543453728073917,58
2009,9,354884.6600000000,32327.0,34.060329289428076,1.022087415751974,1238,528,1265,54,43.818727829937245,16.140094194335234,3.7066209947294335,7.540898021942986,9.601951788347552,3.029583135534628,8.486294427098617,0.31713377791671915,8.144656759663135,9.527739313705728,9.68834771619613,511,402,38,7,0.7578630087201591,83
2009,10,386370.4000000000,42012.0,32.61273064687168,0.8469529869211736,1276,529,1263,55,17.48608556223359,16.66711351389988,4.008853162891871,10.12015118978544,9.608624740088565,3.061098834160119,8.457054623224646,0.29924078110096397,8.140491654963899,9.533115715542708,9.695111857628081,506,461,25,9,0.7439012328451583,63
2009,11,317383.6900000000,33522.0,32.49157067033615,0.7276056437979163,1280,534,1182,56,32.601555440218746,19.08263175616017,4.565749745238,9.223951620193246,9.53247777134592,2.981850183404947,8.433596059448705,0.25083151032430884,8.15481373433164,9.579404191959274,9.593510928968213,447,394,32,12,0.7670136049779137,75
2009,12,344074.2700000000,34721.0,33.305788526883866,0.865574653208075,1295,502,1134,57,33.779452391600124,13.607087409160401,7.5539008434441115,11.61644956448254,9.556022739013068,3.1880254100328695,8.398770249480842,0.237843644242662,7.958310951293484,9.548169328964864,9.421624055276693,433,437,55,8,0.7823996580352073,58
2010,1,375408.8300000000,36153.0,35.82370735267287,1.5313647016967706,1296,542,1239,58,35.95613465867701,29.101129669386243,9.106504519033718,10.850667572565403,9.55061063686493,3.0419240516108923,8.45792735304319,0.3856594894242076,8.088529861826062,9.513394057559287,9.552173351593511,521,402,50,9,0.7615363055659943,71
2010,2,314232.1800000000,34379.0,32.28428901734104,0.8391040346820811,1295,520,1202,59,42.29619316497657,19.994478816333835,8.753013940064719,9.453931159460044,9.443610671741006,3.0122854441098337,8.381141834676585,0.29359520045983356,8.099112544949017,9.554197017191058,9.585514255561923,389,414,49,8,0.7749787201904852,53
2010,3,388804.6800000000,37099.0,32.686556550040684,0.6570105711960944,1352,578,1400,60,34.642718313561815,28.711389753449616,4.099695747807347,9.59922099649509,9.456880407911944,2.904042000633095,8.413432936186021,0.2616786961480013,8.205419826883082,9.546238215100649,9.808209576462176,543,372,35,11,0.7400935154081878,74
2010,4,359513.6000000000,37811.0,32.69800893550894,0.9634168492618492,1236,472,1176,61,29.578812989310883,17.309416238965987,4.381114931619054,10.43825158551565,9.450493648617794,3.0176949419525654,8.36073488595869,0.27937888358942814,7.919083263658108,9.42000073045639,9.564709448931838,438,402,39,1,0.7555209067875753,82
2010,5,330123.2000000000,30655.0,34.71721169686985,1.7086820345963756,1236,483,1062,62,12.122900126698687,15.027398095736194,4.222674507778284,8.042822342822106,9.507231855430888,3.0853736783277514,8.424928683110647,0.37322587367456167,8.02593195840494,9.532508389651126,9.366710927933273,474,380,21,9,0.7570690589253065,55
2010,6,324001.7600000000,32746.0,35.18624799679487,0.9326362159455127,1173,494,1166,63,32.984566068761154,20.075821820861716,7.718168147932035,11.653888464982092,9.351027502374913,2.9049263797154308,8.292692558195995,0.25315053347959254,8.006211367100795,9.351446030490655,9.538224959954592,501,365,29,4,0.7693008766480944,74
2010,7,328565.1200000000,32818.0,34.162341473424995,1.0816416950543812,1244,497,1135,64,35.64941357068513,25.774975886862297,8.412973285376776,10.69775265904686,9.476822608483687,2.962649105682719,8.401748872529755,0.2746312717967593,8.179774813089479,9.523988883821142,9.477162334506374,460,338,29,9,0.7794173899630554,62
2010,8,325951.6600000000,32308.0,35.8964204178333,0.6223002347620074,1214,487,1174,65,32.13830892494474,18.39371713792042,6.881466714031686,10.310035183968667,9.486013575826183,3.028647983820835,8.43521300009304,0.24524272813227221,8.18151488930343,9.480300301238762,9.606471381143866,466,371,35,8,0.7706198940146805,58
2010,9,339428.5000000000,41310.0,31.52240845602114,1.499135483201208,1282,509,1170,66,39.06526537313222,17.03918564661497,7.247707217286222,9.10602752114797,9.557118596086474,3.1341669773444996,8.40179230532192,0.34889743937430245,8.064302382057498,9.561592539904055,9.460976451205923,451,471,29,3,0.773142702858388,60
2010,10,306828.1800000000,35884.0,32.96241244334569,0.8307931520395551,1251,509,1195,67,36.71198804815631,59.65185480579784,5.149645476625246,10.785000742986412,9.363575482040297,2.9557947348239137,8.343003803493785,0.24737827246075594,8.123715630253137,9.427164359458175,9.617987207019093,405,363,36,10,0.7479083653415831,58
2010,11,324302.7100000000,31876.0,30.681490226437006,0.9718308496226049,1293,535,1135,68,43.07701255179361,20.914296842626428,3.9476110155420217,9.713597478437553,9.500120212168609,2.912244253837065,8.417390388057104,0.236040673611947,8.145490580502397,9.565524969031058,9.467405129877513,447,382,28,9,0.7539509365822907,79
2010,12,324617.7400000000,33933.0,31.8713133864387,1.2055158150378862,1259,514,1142,69,26.75405712408038,25.724131164505827,3.798292829019124,17.744600337710118,9.465088729371418,2.8945510014883036,8.399689914791296,0.20142435081385918,8.121182252875329,9.494931923352599,9.54377829248017,456,359,21,13,0.7407591201706182,55
2011,1,334173.0600000000,37032.0,30.903203735467883,2.4117514751286446,1284,506,1169,70,18.895223721072945,22.13911433137789,4.01123184519553,14.295328217176237,9.539612752767972,3.0498152746097267,8.425297734382823,0.3247834389147125,8.024306452220053,9.528101526993485,9.514457349493046,443,413,29,5,0.7548809656513981,65
2011,2,328776.3200000000,31891.0,33.222285373608905,0.571069153418124,1248,516,1178,71,36.81215942739221,22.901223136122926,3.650690143641909,12.685069423803006,9.476976121758618,2.864087818572731,8.41738546876517,0.21691189616976486,8.055704311900522,9.469640817451353,9.515214692275293,500,372,37,6,0.7500701142018495,56
2011,3,395682.2900000000,40931.0,32.23181366260423,1.7003383515073767,1318,541,1386,72,26.47191644150361,19.234111162157983,3.973570403647326,8.054755157488628,9.482519206352908,2.9713751217636277,8.39191585874232,0.35879522595698643,8.113075661164203,9.443043310352166,9.772537855963794,543,474,25,15,0.7550936587249067,86
2011,4,309696.9600000000,28548.0,30.743661044837513,1.0760509913615797,1248,507,1087,73,37.78571217935256,15.584374535900839,3.967328633348526,12.37316568384316,9.426491220545703,2.960838870930084,8.400340722441278,0.238941168821952,8.129845915953759,9.409992289778272,9.480499481436262,412,362,34,9,0.753999008012627,51
2011,5,311141.2400000000,30250.0,31.794051689051688,1.9259849185999185,1210,478,1099,74,39.21696221603612,12.412740826691813,3.862924077322023,8.84901332677501,9.434351780321043,2.8973553812380493,8.369320054943588,0.39110085600107525,8.044990322606004,9.408570762158638,9.502868142029147,446,344,30,6,0.7596099489847042,56
2011,6,332552.8200000000,35091.0,31.279686245895657,0.42904960233491424,1298,499,1188,75,22.534789635905806,13.685535771607404,3.9611825805079204,9.936861026523786,9.627393761368548,2.933528392523753,8.615669305686374,0.22031681046359797,8.03194759257587,9.47466567879917,9.518925291517903,473,382,36,5,0.7497113970235444,81
2011,7,286093.6200000000,31612.0,31.35486273627363,1.5210328532853286,1177,446,1028,76,35.11534621482276,36.94512021024571,3.8274535964605603,11.450251116163862,9.274509768101911,2.971433937789817,8.193154781201246,0.26856375211570577,7.969807718842377,9.340790874303984,9.440243904059919,409,372,17,5,0.7441138017321663,57
2011,8,353364.2700000000,35777.0,31.501241783620536,1.0390140007106057,1302,507,1346,77,37.19678366944895,16.395483242032366,3.726106426221251,10.881307036301841,9.336164979843302,2.940315135835632,8.242602696142306,0.26864515673048406,8.0534028961532,9.3999153292954,9.793264297750564,533,412,33,12,0.7491845328202225,71
2011,9,340335.7600000000,33747.0,31.909005639097746,0.5055488703007518,1280,493,1154,78,45.28207318646471,21.3894632068678,3.8015521773087824,51.78632885223081,9.334244252281614,2.8449008493176535,8.211564534130918,0.17747591285085762,7.983559495196923,9.429248520548832,9.53758484740876,489,372,37,7,0.7616577889698313,67
2011,10,343544.5400000000,41025.0,31.394303923341166,3.2323666280961847,1324,556,1271,79,21.77467891810266,17.859278117599374,3.918448623775474,12.805773902992804,9.402578195325221,2.92219937833676,8.282362927116424,0.28154142643388375,8.193453062604293,9.463063110182992,9.721313588093476,501,443,28,12,0.741058674353598,78
2011,11,357362.0100000000,37478.0,30.57995671745152,1.2470515927977839,1355,528,1243,80,34.32976845431404,24.686963880267058,3.9903027323204574,9.094173288217702,9.396933160061042,2.936896803127647,8.313162469275685,0.2441651414923953,8.110513941482264,9.554710651717697,9.653616726730862,501,463,29,11,0.7335590878003151,79
2011,12,375084.6300000000,39828.0,30.74432796639832,1.0909327966398321,1326,526,1248,81,40.3545582922031,13.906379109532535,3.9147550498497545,18.16033535889533,9.428047256578806,2.958540643175709,8.33303235117098,0.19476687546808086,8.153811028329772,9.532758542442823,9.691935016677336,484,470,41,21,0.7326108912973867,68
2012,1,381822.4400000000,36027.0,31.96849273403177,0.3693883068604258,1353,567,1343,82,33.447901596578575,15.152208896623446,3.6458430573513305,20.793554536388818,9.497932594296364,2.920549535577604,8.326896929936384,0.06496555029220584,8.222273818979797,9.524098243384627,9.760831386691128,585,408,20,16,0.7474764755851072,77
2012,2,373629.4200000000,42691.0,30.800921888412017,0.0331450643776824,1325,554,1285,83,27.268364264361857,64.79716095487494,3.8914835721140184,38.60030853692805,9.52616451210952,2.969055406457488,8.349876609420726,0.028598069429135932,8.072265481407847,9.528668658952515,9.629804724564446,536,443,31,14,0.7391422069342882,67
2012,3,370802.5800000000,37513.0,30.986373666124074,0.011376379092060046,1307,513,1264,84,28.19752722691865,30.600813221132082,3.948526752281359,52.564241241319,9.437422665138941,2.9587684103352125,8.289046716259271,0.004657347416678903,8.052994511172745,9.494437343813875,9.69435157593716,492,424,33,28,0.7337124250288405,59
2012,4,330283.5100000000,31723.0,33.16434639255237,0.0,1249,470,1119,85,38.796448118698656,23.412322349515378,4.007312770001171,0.0,9.410939164807429,2.919627457152814,8.284236143996058,-0.0,7.987340918367551,9.452269631044096,9.523723194128898,490,372,29,12,0.7442687612384419,57
2012,5,410513.4900000000,40002.0,32.87648574842123,0.0,1320,498,1254,86,29.400865494487526,17.018528188695043,3.7974865457486686,0.0,9.461178144056893,2.887261328451047,8.2917194148328,-0.0,7.991643690347257,9.490180535647706,9.696743547607909,568,394,27,15,0.7513630051909734,85
2012,6,320512.6100000000,34776.0,31.724575100709764,0.025350086322654904,1303,470,1126,87,15.681732918082592,13.189867768446012,3.726153081260655,61.35742006554993,9.412206595906154,2.890068975428881,8.28721441406626,0.007936031832884587,7.864434869444441,9.439826052375196,9.518674411071222,485,405,36,11,0.749547596077688,74
2012,7,359720.2600000000,35736.0,32.28596102913356,0.007090427544457056,1264,463,1167,88,29.42612876685816,24.11862369148366,3.946540018498166,58.50493997121147,9.445031886336531,2.982405998230964,8.286986728328472,0.005225267797408411,7.715294705732957,9.429817106182982,9.520732859421567,498,415,26,15,0.7526784886280157,79
2012,8,353555.9700000000,37533.0,31.700356877323422,0.052860594795539034,1246,487,1204,89,32.690847245220695,12.48855500052037,3.75976537437192,46.335083087645245,9.354424358467755,2.9452005304129316,8.21364123651859,0.02240035371510676,7.8373885298339045,9.34812262727679,9.637850775938459,524,434,31,22,0.7489517634891786,62
