year,month,revenue,quantity,unit_price,discount,item_number,customer_id,document_id,index,revenue_skew,quantity_skew,unit_price_skew,discount_skew,revenue_entropy,quantity_entropy,unit_price_entropy,discount_entropy,customer_id_entropy,item_number_entropy,document_id_entropy,high_priced,high_quantity,recurrent_purchase,one_time_purchase,chance_recurrent,high_lift
2018,7,848212.7960000000,143373.00000,25.817114233632083,0.0,369,1870,2360,31,8.98663833526982,74.26187470867863,5.851937907597454,0.0,5.744415465547955,2.4676544457411653,4.945720347372206,-0.0,10.587164172835163,5.255503859986636,11.003950730033525,619,622,55,3012,0.2794077292849594,4484
2018,8,973025.2490000000,139534.00000,23.822842958860758,0.0,448,1992,2603,32,9.008757222474637,83.85784604143542,3.6851828520028866,0.0,5.589957123374372,2.4696041008851846,4.813580808724792,-0.0,10.49734564149908,5.514923915476991,11.053451813541436,596,668,102,3342,0.36536142397787585,4930
2018,9,962324.5980000000,133077.00000,23.883252491280516,0.0,447,2075,2693,33,9.167189071325538,86.43392150320123,5.522728923134119,0.0,5.52922101008294,2.4811601270199777,4.71068021428078,-0.0,10.498296468833734,5.589893755066886,11.063769911591192,643,753,122,3377,0.3643676529569473,5060
2018,10,1002246.4380000000,166505.00000,23.151545392491467,0.0,444,2285,2983,34,11.868776027504369,85.00770459306773,2.160894991535674,0.0,5.455113203625932,2.3751532226685286,4.685981423130048,-0.0,10.685642570460715,5.48754631832528,11.289944305137595,716,775,126,3908,0.36152981508344023,5823
2018,11,985450.9590000000,157645.00000,24.269021500122157,0.0,399,2310,2929,35,9.300970939454821,81.73131365429302,2.567812814707335,0.0,5.741694664417196,2.4396024862258887,4.918730713588715,-0.0,10.831730172474419,5.243637959481659,11.299567668414603,692,743,68,3614,0.3645627620766918,5636
2018,12,932923.1830000000,99856.00000,24.04609557472077,0.0,398,1999,2514,36,14.730458385846566,17.474883229366373,4.819391130628638,0.0,5.789739403127421,2.531480557513592,4.97632675894999,-0.0,10.623971507808792,5.324217366304993,11.063269707217597,551,737,30,3168,0.3771640775526732,4799
2019,1,1247811.6950000000,277089.00000,23.69799611244019,0.0,448,2805,3562,37,13.272516207140706,58.785641906039025,2.9107866483691156,0.0,5.6269092958861116,2.381124209756197,4.792239739335807,-0.0,11.032332618355245,5.343776854193987,11.544974990010372,735,877,60,4361,0.3784436687238107,6853
2019,2,1057889.5910000000,99571.00000,24.801263783657767,0.0,464,2427,3008,38,15.074944216370575,25.78446506978293,3.6679825986658403,0.0,5.761658166130806,2.4310525827426974,4.926900832358547,-0.0,10.707401521286585,5.575976991384402,11.216374003965948,709,748,116,3499,0.40117732968059017,5573
2019,3,1128252.1420000000,135878.00000,23.52842179121506,0.0,458,2379,3021,39,15.381136205366372,90.45251213394751,3.4251438383199346,0.0,5.602448055972442,2.4049056338862282,4.805705215012966,-0.0,10.662895736233041,5.590575257500951,11.22941747695748,644,749,109,3709,0.36319486938796886,5689
2019,4,1184211.2540000000,266506.00000,25.111993257142856,0.0,476,2374,3086,40,12.724896138060476,61.9804073760464,3.4299650049324573,0.0,5.691155884996072,2.5064814600684726,4.8948402189163795,-0.0,10.72099155303313,5.583117511623013,11.29705176425811,795,873,126,3710,0.3539068040166301,5542
2019,5,1231287.1820000000,114522.00000,25.208100406906414,0.0,405,2549,3278,41,10.791841539725713,18.218592625184638,3.884215066169647,0.0,5.938910079716463,2.535074956895906,5.073928969422395,-0.0,10.967005305641464,5.331843168557358,11.463405032101651,783,912,49,3984,0.347030376305466,6199
2019,6,1104027.8310000000,185969.00000,24.8549825513765,0.0,400,2115,2735,42,12.993968996858298,75.72594294978411,8.073574871518352,0.0,5.73780625668279,2.5751784454240614,4.895716823670447,-0.0,10.679887262335493,5.298971370196841,11.18968171519781,636,796,53,3359,0.3226346832886967,5293
2019,7,1222626.1100000000,257493.00000,24.402717072564613,0.0,458,2127,2790,43,19.114885590199524,54.25288295447996,4.4746080452989165,0.0,5.761854508328457,2.5501529043339124,4.933594657689949,-0.0,10.599271683162593,5.546374033583041,11.149850156670482,674,802,80,3435,0.32694256571027286,5235
2019,8,1018090.3120000000,130045.00000,24.622011049723756,0.0,436,2014,2563,44,13.704877351245612,83.42327914184315,3.650174864339091,0.0,5.781813324129853,2.5512596847222433,4.966658520229053,-0.0,10.472150776053045,5.619885635606005,10.984658908475751,627,742,119,3137,0.34853191343736595,4757
2019,9,1031337.0840000000,79236.00000,24.682363363363365,0.0,410,2039,2637,45,12.293708733633434,30.03812153241159,2.9996032703975386,0.0,5.812559751603448,2.6457873198867645,4.951672916552553,-0.0,10.614282106365803,5.488140347757964,11.113459588446648,530,820,80,3070,0.32231106581257335,4772
2019,10,1190906.2640000000,166934.00000,25.618923188892623,0.0,449,2415,3257,46,13.888817210121859,88.16304110322443,4.791221205886689,0.0,5.796738042869148,2.501205929657585,4.920634218373955,-0.0,10.63474744166016,5.583744055085193,11.324559249330724,761,879,109,3718,0.37170103411916644,5798
2019,11,1054648.2950000000,132570.00000,26.371616165890813,0.0,382,2038,2597,47,11.022842980704011,81.47892709442029,2.9755995307163885,0.0,6.085954331096472,2.60438711889757,5.234753758231885,-0.0,10.635293653363526,5.273083072370052,11.114200570673056,619,802,42,3058,0.3681548401857726,4907
2019,12,1002337.4470000000,73398.00000,27.051213678968953,0.0,404,1931,2485,48,12.841411319129605,27.36550803794889,4.418159821475136,0.0,5.997745760942573,2.6092573183961703,5.163466698464626,-0.0,10.47416512802048,5.478300239429821,10.987804597409575,613,725,42,2779,0.38671698357164064,4496
2020,1,1280874.3850000000,188449.00000,24.719264167585447,0.0,458,2326,3261,49,16.620159885295156,89.91409918496277,8.485907085571698,0.0,5.6969664107929905,2.587989721393826,4.837495136786713,-0.0,10.633432624296855,5.372119234643613,11.362482710760265,684,948,114,3955,0.39848868079792094,6205
2020,2,1181755.2190000000,168038.00000,25.2595954965358,0.0,434,2297,3024,50,7.955197091958048,45.08572123809806,5.2357729196056875,0.0,5.830501772058063,2.5409796591420406,4.991435713670782,-0.0,10.659665831617708,5.492912509755509,11.261802191749663,754,951,79,3618,0.39544141990398896,5729
2020,3,2373973.4510000000,202053.00000,29.07597223555769,0.0,423,3147,4650,51,22.461481852187166,66.58430576349792,2.306477917838982,0.0,6.780210022042533,2.848085685208395,5.637572496760547,-0.0,11.114755666230913,5.541610219659812,11.922777976859315,1312,1547,117,4861,0.3873663020759775,8182
2020,4,976704.3980000000,47544.00000,35.75998164528969,0.0,353,3093,3860,52,15.840369470241262,28.434058217710408,2.661887044298537,0.0,6.412961443374934,2.3812359476909655,5.401577435072203,-0.0,11.255600469735082,5.582899976191736,11.644653673296009,1230,453,49,3176,0.37725012631228966,5650
2020,5,982878.3120000000,56787.00000,41.21679208754209,0.0,290,3221,3840,53,41.58088119392137,27.11328446795825,1.9340198607120833,0.0,6.337465156990374,2.471075758228132,5.088831630345266,-0.0,11.359076358563815,5.499419859808543,11.698173731522383,1034,321,11,1840,0.3234975988968106,3724
2020,6,1213011.6670000000,84077.00000,33.985000525928264,0.0,330,3475,4333,54,18.822521874652804,28.368900080291148,3.6035458183712468,0.0,5.699436824556411,2.357540003080305,4.5592913150877585,-0.0,11.485829346848577,5.174313249982805,11.88699690682478,1079,462,22,3668,0.3299892728690479,6180
2020,7,1370470.1740000000,103352.00000,35.08176333897349,0.0,321,3306,4114,55,17.322093779688192,92.72196820684421,2.3638117264702467,0.0,5.940308934767546,2.5512607107219933,4.624160685271448,-0.0,11.385830866706725,5.229735589395744,11.787993925978117,917,539,21,3345,0.3331778577132391,6020
2020,8,1665591.5610000000,84578.00000,34.832046957749796,0.0,292,2875,3679,56,17.17787501143954,33.22927280025629,8.277089214080856,0.0,5.837858965329465,2.652112450199126,4.486541962329685,-0.0,11.09836970504994,5.066176052751271,11.644817109410544,874,799,21,3383,0.3205558486319434,6029
2020,9,1842403.9000000000,159943.00000,37.35909547004384,0.0,305,2436,3876,57,14.06657054872218,36.86476006864385,9.802945692380153,0.0,6.17894107376399,2.9173454348896355,4.681230662114959,-0.0,9.740221627774776,5.145185849169478,11.706264697433616,920,874,19,2816,0.3267574478084174,5879
2020,10,1779141.8060000000,140645.00000,41.1982042690198,0.0,310,2429,4346,58,14.098796599622766,11.968778480514514,2.4519761354904115,0.0,6.451462780812691,2.9172599257276284,4.977965629609662,-0.0,9.418552236539403,5.139417302393669,11.860090658733725,1020,863,17,2479,0.3141275798845316,6146
2020,11,1495578.4270000000,131397.00000,43.911003350593965,0.0,296,2087,3524,59,11.830984713946728,77.06700106249413,2.557645855120701,0.0,6.609785177037434,2.979101681088952,5.0586266252908265,-0.0,9.31247095364579,5.294374778546996,11.562372416976327,808,689,17,1737,0.2646708098918667,4564
2020,12,1512821.8150000000,89685.00000,42.684310526315784,0.0,288,2434,4002,60,19.263135744544407,17.6096396913678,1.9738521087206216,0.0,6.350836559151405,2.79324587659647,4.9330730833599885,-0.0,9.865393992053285,5.240678936374251,11.730885586616747,1099,728,11,2481,0.3304901575874242,5620
2021,1,1587019.9940000000,119590.00000,42.78698369143153,0.0,336,2616,3811,61,9.625223383303716,86.70701179804352,2.969461343103034,0.0,6.622200245487143,2.83215318283197,5.13943941804369,-0.0,10.331811177660114,5.6171001638661515,11.639166700505198,1129,711,19,2327,0.33474020783733577,5221
2021,2,1688501.1380000000,70392.00000,38.38857087420502,0.0,302,2782,4274,62,19.142163309847646,17.582789582678487,2.9487766908157496,0.0,5.985088063326403,2.5938568991811266,4.616935852659605,-0.0,10.295402602255688,4.981719839007441,11.837625369483726,1193,771,18,3551,0.34384949932602366,6875
2021,3,1885416.3090000000,103359.00000,36.081562005805225,0.0,336,2813,4336,63,16.029421654001034,16.354828751656218,2.5504810371909197,0.0,5.899242910738593,2.592029025573177,4.585788934429808,-0.0,10.21242572664161,5.105799950975837,11.86478074788964,1241,855,23,3916,0.36321086235952327,7188
2021,4,1625084.4130000000,132819.00000,36.028907678706744,0.0,326,2363,3493,64,67.59002751977019,20.04260831990177,6.760557932664917,0.0,5.987044750579766,2.670183222669896,4.647307263394744,-0.0,10.089405452511834,5.102790105299323,11.54615096054522,995,742,19,3042,0.33319166817076157,5439
2021,5,1546824.9420000000,252451.00000,40.32758116385911,0.0,300,2326,3431,65,22.93861963328883,53.31101921715923,2.2541554219144477,0.0,5.930737854816189,2.6087063710827367,4.677927532855531,-0.0,9.933250929568338,5.017171805859305,11.515886538070784,1122,712,13,2795,0.3434752182569284,5444
2021,6,1707662.5440000000,109765.00000,38.46201898503103,0.0,326,2299,3382,66,11.047766937867799,21.914810155747833,2.2577639987939007,0.0,5.949323296601167,2.676282162521012,4.639340235876792,-0.0,10.003789067787835,5.2216294641491565,11.506324413321101,1149,785,8,2997,0.3044643528982301,5474
2021,7,1542868.4200000000,69283.00000,38.78123767926988,0.0,311,2152,3074,67,12.408597233739819,20.24778727443975,4.257958386796857,0.0,5.739599410151721,2.555246159587173,4.51508308702235,-0.0,9.908051061810674,5.1755449844990595,11.355943864651433,1050,649,12,2790,0.3442712218892715,5091
2021,8,1512980.7970000000,135052.00000,38.614893384799686,0.0,315,2115,2989,68,13.130200572959355,83.36696388957066,2.403033524706793,0.0,5.8265315176852575,2.5896894553122145,4.597122084328159,-0.0,10.063790523221078,5.231401307555952,11.320771763295115,1062,628,10,2797,0.3702710154517368,5182
2021,9,1550103.4710000000,103823.00000,36.38284958518696,0.0,418,2217,3171,69,12.92053498374633,23.578940525437826,2.8455224945878355,0.0,5.654299703553968,2.613815201302174,4.49033867882131,-0.0,9.910956155750362,5.56290176001766,11.251706330980713,1061,741,99,2900,0.4010149295228168,5313
2021,10,1468410.8370000000,169953.00000,38.575718176139915,0.0,353,2233,3288,70,12.108519287180195,34.65809966293626,2.9681903048989233,0.0,5.887655834376226,2.519204444064861,4.683442914670016,-0.0,9.873598253255203,5.345414372784878,11.45268271464414,1089,615,16,2790,0.38763331534713114,5301
2021,11,1351558.7400000000,127651.00000,39.53784827089338,0.0,302,2049,2857,71,11.894794064469663,19.344280462756377,2.4042693477852253,0.0,5.810540690190233,2.5636021540627087,4.594083749690816,-0.0,9.907261814835913,5.3144110498138755,11.244336527890095,1016,567,12,2437,0.37435495679929365,4479
2021,12,1368205.4240000000,45128.00000,38.16138316970547,0.0,305,2071,2886,72,12.516083911609801,16.996436079579425,2.4185242815303094,0.0,5.914105870338737,2.5625840645892373,4.6771824348419875,-0.0,9.919963428703582,5.296131910766222,11.276793241553094,994,579,13,2492,0.3978100828101948,4457
2022,1,1621298.7120000000,101653.00000,34.358981757699325,0.0,387,2195,3500,73,11.858935467629816,31.68543055345734,3.558587716107289,0.0,5.407126770659457,2.3997979849482522,4.2718685689371805,-0.0,9.303730506007195,5.259973457072964,11.481434940583426,1132,667,63,3330,0.39197975465317697,6101
2022,2,1560295.3120000000,104598.00000,36.03342053981409,0.0,384,2252,3723,74,13.309806861037066,29.75631064121768,2.8654879848256574,0.0,5.673287508509781,2.440540334058628,4.502300417592665,-0.0,9.207761417122692,5.359995115345436,11.59187650681334,1138,670,84,2864,0.4130621991503444,5747
2022,3,1844568.5440000000,171089.00000,32.75947986546677,0.0,402,2500,4080,75,11.889059741338231,94.14269916979671,2.8096345828229174,0.0,5.47220145750416,2.3699854348976253,4.342365183914559,-0.0,9.36269626582131,5.252674008054477,11.736645903687442,1302,812,87,4082,0.392413201568241,7213
2022,4,1583140.6890000000,154470.00000,36.562111993263564,0.0,332,2159,3193,76,15.119585707059125,37.057671603796514,2.3286841792124604,0.0,5.44519607134618,2.3806093492312836,4.291301402065992,-0.0,9.835599731413383,5.154409322428837,11.429798954845245,1129,594,35,3409,0.36340985832534,5764
2022,5,1590083.3820000000,105186.00000,33.66024105177806,0.0,383,2197,3403,77,13.957427214986133,19.676942351182834,3.020840195452052,0.0,5.514405757471952,2.547165145809396,4.375925255517441,-0.0,9.587665758746587,5.302742756801966,11.487022872313657,968,821,77,3216,0.34472338704013866,5603
2022,6,1813558.2570000000,129653.00000,34.97020896025151,0.0,361,2140,3401,78,9.879275558554793,91.82547364904084,2.872339250582677,0.0,5.545524181567393,2.4819858201616416,4.3899009800327855,-0.0,9.350761144702572,5.156933163475435,11.487943336243593,1188,747,59,3289,0.378924041652509,5918
2022,7,1323464.3080000000,92712.00000,34.44471139240506,0.0,286,1767,2712,79,12.447258331067587,14.284193203938386,2.6815152584225177,0.0,5.541847914170109,2.4749619608341256,4.411194074381463,-0.0,9.041415839877242,5.135920617340861,11.208093365368478,852,593,18,2669,0.3807478951609744,4563
2022,8,1514310.1420000000,101378.00000,32.336562911528794,0.0,400,1973,3005,80,16.63710233786441,22.453093764656362,3.3446819794243194,0.0,5.400898478990516,2.4303504297352996,4.353335401478552,-0.0,9.482114237769517,5.487797365848146,11.241207247902564,1036,689,111,3037,0.40117756508581415,5251
2022,9,1453465.0400000000,71889.00000,30.12612870655755,0.0,401,2097,3356,81,12.830023685131831,16.703239022945695,2.6293435766873103,0.0,5.1481626224035955,2.3731716959996785,4.120129537858775,-0.0,9.252329331133861,5.536530958156081,11.370344658076117,999,727,130,3114,0.47201353664702056,5608
2022,10,1504541.4980000000,188269.00000,28.583399724692924,0.0,403,2093,3373,82,13.005428646075213,38.095976148298305,3.013795674926139,0.0,5.206301403315708,2.334615764523693,4.168266521887404,-0.0,9.148651059805555,5.263503734920448,11.465584853378715,923,721,84,3557,0.43546103694602123,5716
2022,11,1495558.5680000000,79510.00000,27.405957861116836,0.0,369,2083,3470,83,19.08732943407766,21.24872471410459,3.637422023458209,0.0,5.1545712329320725,2.289764291976745,4.130031979792029,-0.0,8.855489851732285,5.022303287632306,11.57234071714737,913,733,85,3781,0.42378989753871743,6114
2022,12,1530238.6390000000,169886.00000,31.306569265463917,0.0,365,2084,3534,84,14.245038238155702,86.25589213978719,3.5901617277244258,0.0,5.544381681713633,2.3985407517015442,4.431920527299194,-0.0,9.346843077236596,5.213289018339501,11.569116606350352,991,742,75,3223,0.44260165135921153,5867
2023,1,1816926.5670000000,104654.00000,29.99838527933226,0.0,349,2351,3984,85,53.699465525928304,19.614208621395964,4.30927366933401,0.0,5.59610844431302,2.422135727707247,4.458444656117628,-0.0,9.46145334354387,5.171963628951101,11.756156889036504,1105,865,36,3767,0.4267494589761517,6747
2023,2,1588100.8660000000,121747.00000,32.192336773614535,0.0,456,2205,3429,86,11.849256106845818,44.391065952932394,4.403304321423016,0.0,5.78433325461139,2.5400951227373434,4.689625205120189,-0.0,9.239117810174024,5.7645427607338275,11.328040158723615,1067,841,116,2657,0.4325714677083774,5075
2023,3,1804186.4810000000,123150.00000,32.5160363131263,0.0,423,2424,3827,87,12.552102045397113,23.897468979553597,2.8610541192974757,0.0,5.943858098900408,2.597655802260236,4.798611790949497,-0.0,9.686835993076281,5.676786055482887,11.616117544759296,1237,915,78,3214,0.4131190096552882,5996
2023,4,1545823.3570000000,108071.00000,32.631081022163016,0.0,390,2123,3181,88,10.43399591156327,26.905969515823795,3.1579475661536365,0.0,5.851945021303603,2.566507276282245,4.735340636948453,-0.0,9.68095489230404,5.582847509081056,11.353003865873484,978,750,91,2852,0.4056201198694704,5133
2023,5,1671200.3050000000,71090.00000,31.684323846485555,0.0,365,2278,3486,89,10.475206900181373,24.173639456751687,3.5130194956609198,0.0,5.689457258270528,2.466770393915686,4.580764783171492,-0.0,9.799250346046135,5.569527085294845,11.5357848139128,1096,813,49,3066,0.38042453634736584,5601
2023,6,1499355.0450000000,149036.00000,29.633469244472387,0.0,422,2211,3543,90,10.064872588351387,41.627191186190956,5.283204317354989,0.0,5.5446405002678665,2.413552888383484,4.489885524984599,-0.0,9.437019092222112,5.577581355456431,11.529439760458718,1011,754,89,3154,0.4402656166843661,5735
2023,7,1701818.8050000000,150022.00000,29.838905602716473,0.0,400,2021,3271,91,12.718959745302014,90.16563385169452,2.9282896431637155,0.0,5.529698272532162,2.496901252002252,4.444848229242525,-0.0,9.296128593077984,5.492217848237583,11.423439032504367,994,805,73,3012,0.427059204726466,5385
2023,8,1679749.3650000000,132214.00000,28.973584336180128,0.0,391,2212,3738,92,9.993832094272182,25.90549371105041,4.313849581555726,0.0,5.498462443607585,2.4405008467529385,4.451827652048284,-0.0,9.576588864261039,5.528801515475302,11.622262995392342,1100,907,74,3541,0.48026297291982045,6306
2023,9,1514299.3640000000,91993.00000,29.34181456259822,0.0,439,2073,3389,93,9.863201117632633,13.86866875492583,3.4099238915788486,0.0,5.431814114881739,2.4977015809265417,4.400133397318035,-0.0,9.447973121760914,5.6424498494102515,11.409036577362663,992,879,102,3196,0.415665893499689,5677
2023,10,1606593.8470000000,100901.00000,28.168157111089627,0.0,462,2261,3741,94,11.83696357240886,22.90298519562073,3.049255266864075,0.0,5.4268889077757425,2.3240129383008084,4.424327446665656,-0.0,9.342616168257,5.633064181735019,11.528705111020864,1053,760,130,3556,0.43412025150583977,6187
